所管,組織,,,,,,,,,                        項目,平成31年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,95,016,2,12,2,08,,金融機関等検査旅費,"303,893","308,514","△ 4,621"
,,,95,016,2,12,2,08,,委員等旅費,"2,462","2,715",△ 253
,,,95,016,2,12,3,09,,庁費,"389,959","390,661",△ 702
,,,95,016,2,12,3,09,,国有財産管理処分庁費,"5,894,683","6,131,681","△ 236,998"
,,,95,016,2,12,3,09,,情報処理業務庁費,"30,785","30,502",283
,,,95,016,2,12,3,09,,国有財産評価等手数料,"541,758","594,975","△ 53,217"
,,,95,016,2,95,3,09,,合同宿舎管理費,"2,114,563","1,787,983","326,580"
,,,95,016,2,12,3,09,,土地建物借料,"21,274","25,878","△ 4,604"
,,,95,016,2,12,3,09,,各所修繕,"1,655,422","1,617,493","37,929"
,,,95,016,2,12,3,09,,普通財産維持費,"297,665","294,625","3,040"
,,,95,016,2,12,3,09,,捜査費,"2,919","2,950",△ 31
,,,95,016,2,95,9,20,,移転等補償金,"7,178","15,029","△ 7,851"
,税関,,,,,,,,,,"106,148,467","102,701,669","3,446,798"
,,031,,,,,,,税関共通費,,"72,685,980","71,244,090","1,441,890"
,,,95,017,2,11,1,02,,職員基本給,"40,932,570","40,154,295","778,275"
,,,95,017,2,11,1,03,,職員諸手当,"20,641,827","20,073,002","568,825"
,,,95,017,2,11,1,04,,超過勤務手当,"5,962,409","5,884,040","78,369"
,,,95,017,2,11,1,05,,非常勤職員手当,"473,840","436,642","37,198"
,,,95,017,2,11,1,05,,休職者給与,"151,355","151,627",△ 272
,,,95,017,2,11,1,05,,短時間勤務職員給与,"782,370","812,833","△ 30,463"
,,,95,089,2,11,1,05,,児童手当,"628,595","636,180","△ 7,585"
,,,95,017,2,12,9,06,,諸謝金,"17,136","12,789","4,347"
,,,95,017,2,12,2,08,,職員旅費,"55,587","57,179","△ 1,592"
,,,95,017,2,12,2,08,,委員等旅費,680,673,7
,,,95,017,2,12,3,09,,庁費,"2,544,884","2,536,215","8,669"
,,,95,017,2,12,3,09,,被服費,"180,332","202,302","△ 21,970"
,,,95,017,2,12,3,09,,土地建物借料,"59,365","61,092","△ 1,727"
,,,95,017,2,12,3,09,,各所修繕,"220,191","189,950","30,241"
,,,95,017,2,12,3,09,,公共施設等維持管理運営費,"10,125","9,943",182
,,,95,199,2,13,3,09,,自動車重量税,50,141,△ 91
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"16,682","17,210",△ 528
,,,95,017,2,12,9,17,,交際費,475,470,5
,,,95,017,2,95,9,18,,賠償償還及払戻金,"7,507","7,507",0
,,032,,,,,,,税関施設費,,"408,926","60,040","348,886"
,,,95,017,1,20,2,08,,施設施工旅費,149,334,△ 185
,,,95,017,1,20,3,09,,施設施工庁費,"39,284","5,694","33,590"
,,,95,017,1,20,4,15,,施設整備費,"369,493","54,012","315,481"
,,033,,,,,,,税関業務費,,"32,008,021","30,348,344","1,659,677"
,,,95,017,2,11,1,05,,委員手当,"1,098","1,151",△ 53
,,,95,017,2,12,9,06,,諸謝金,"8,962","8,926",36
,,,95,017,2,95,9,07,,褒賞品費,"2,444","2,400",44
,,,95,017,2,12,2,08,,輸出入調査旅費,"191,694","203,649","△ 11,955"
,,,95,017,2,12,2,08,,監視取締旅費,"310,696","291,136","19,560"
,,,95,017,2,12,2,08,,委員等旅費,"1,270","1,256",14
,,,95,017,2,12,2,08,,航海日当食卓料,"30,284","30,127",157
,,,95,017,2,12,2,08,,参考人旅費,105,103,2
,,,95,017,2,12,3,09,,税関業務特別庁費,"22,250,511","21,001,955","1,248,556"
,,,95,017,2,12,3,09,,船舶運航費,"1,280,524","1,221,422","59,102"
,,,95,017,2,12,3,09,,通信専用料,"777,475","770,341","7,134"
,,,95,017,2,12,3,09,,通関電子情報処理組織使用料,"4,675,281","4,524,167","151,114"
,,,95,017,2,12,3,09,,土地建物借料,"2,411,631","2,219,218","192,413"
,,,95,017,2,12,3,09,,各所修繕,"13,668","19,283","△ 5,615"
,,,95,017,2,12,3,09,,捜査費,"31,036","32,750","△ 1,714"
,,,95,017,2,12,3,09,,公共施設等維持管理運営費,"10,561","10,463",98
,,,95,199,2,13,3,09,,自動車重量税,"10,781","9,997",784
,,034,,,,,,,船舶建造費,,"1,045,540","1,049,195","△ 3,655"
,,,95,017,1,20,2,08,,船舶建造旅費,"1,864","3,590","△ 1,726"
,,,95,017,1,20,3,09,,船舶建造庁費,"5,853","17,013","△ 11,160"
,,,95,017,1,20,4,15,,船舶建造費,"1,037,823","1,028,592","9,231"
,国税庁,,,,,,,,,,"705,915,237","702,646,985","3,268,252"
,,041,,,,,,,国税庁共通費,,"566,224,173","560,139,177","6,084,996"
,,,95,017,2,11,1,02,,職員基本給,"263,680,486","262,132,998","1,547,488"
,,,95,017,2,11,1,03,,職員諸手当,"131,174,996","129,347,026","1,827,970"
,,,95,017,2,11,1,04,,超過勤務手当,"18,922,430","19,543,731","△ 621,301"
,,,95,017,2,11,1,05,,委員手当,"7,246","7,246",0
,,,95,017,2,11,1,05,,非常勤職員手当,"1,787,300","1,244,731","542,569"
,,,95,017,2,11,1,05,,休職者給与,"852,022","822,429","29,593"
,,,95,017,2,11,1,05,,国際機関等派遣職員給与,"60,967","62,191","△ 1,224"
,,,95,017,2,11,1,05,,短時間勤務職員給与,"7,470,617","7,985,631","△ 515,014"
,,,95,017,2,15,1,05,,公務災害補償費,"219,947","241,814","△ 21,867"
,,,95,017,2,11,1,05,,退職手当,"36,994,130","33,270,262","3,723,868"
,,,95,089,2,11,1,05,,児童手当,"2,982,000","2,954,110","27,890"
,,,95,017,2,12,9,06,,諸謝金,"206,020","201,935","4,085"
,,,95,017,2,95,9,07,,報償費,300,300,0
,,,95,017,2,12,2,08,,職員旅費,"306,727","331,000","△ 24,273"
,,,95,017,2,12,2,08,,赴任旅費,"926,521","926,582",△ 61
,,,95,017,2,12,2,08,,委員等旅費,"3,131","3,131",0
,,,95,017,2,12,2,08,,外国人招へい旅費,"24,367",847,"23,520"
,,,95,017,2,12,3,09,,庁費,"8,740,678","8,625,963","114,715"
,,,95,017,2,12,3,09,,招へい外国人滞在費,"11,664","3,081","8,583"
,,,95,017,2,12,3,09,,各所修繕,"3,060,071","3,350,558","△ 290,487"
,,,95,017,2,12,3,09,,公共施設等維持管理運営費,"751,328","727,886","23,442"
,,,95,199,2,13,3,09,,自動車重量税,25,149,△ 124
,,,95,017,2,94,4,15,,換地清算金,53,"16,840","△ 16,787"
,,,95,017,2,11,5,16,,国家公務員共済組合負担金,"70,532,542","71,720,573","△ 1,188,031"
,,,95,017,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"17,355,811","16,449,549","906,262"
,,,95,017,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,"16,724","31,190","△ 14,466"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"82,718","84,072","△ 1,354"
,,,95,017,2,12,9,17,,交際費,"2,998","2,998",0
,,,95,017,2,95,9,18,,賠償償還及払戻金,"50,200","50,200",0
,,,95,017,2,95,9,19,,保証金,133,133,0
,,,95,017,2,95,9,20,,国有特許発明補償費,21,21,0
,,042,,,,,,,国税庁施設費,,"2,571,607","2,797,028","△ 225,421"
,,,95,017,1,20,2,08,,施設施工旅費,"2,130","1,374",756
,,,95,017,1,20,3,09,,施設施工庁費,"157,964","129,735","28,229"
,,,95,017,1,20,4,15,,施設整備費,"1,841,302","2,665,919","△ 824,617"
,,,95,017,1,94,4,15,,不動産購入費,"570,211",0,"570,211"
,,043,,,,,,,税務業務費,,"131,300,417","133,834,723","△ 2,534,306"
,,,95,017,2,11,1,05,,非常勤職員手当,"60,208","54,253","5,955"
,,,95,017,2,12,9,06,,諸謝金,"105,982","106,940",△ 958
,,,95,017,2,12,9,06,,政府開発援助諸謝金,427,427,0
,,,95,017,2,95,9,07,,褒賞品費,"31,796","34,241","△ 2,445"
,,,95,017,2,12,2,08,,職員旅費,"853,425","850,782","2,643"
,,,95,017,2,12,2,08,,政府開発援助職員旅費,"1,289","1,289",0
,,,95,017,2,12,2,08,,税務調査旅費,"5,545,527","5,473,374","72,153"
,,,95,017,2,12,2,08,,委員等旅費,"32,650","35,463","△ 2,813"
,,,95,017,2,12,3,09,,政府開発援助庁費,"5,897","5,897",0
,,,95,017,2,12,3,09,,校費,"1,150,517","1,045,355","105,162"
,,,95,017,2,12,3,09,,税務特別庁費,"85,957,864","88,865,450","△ 2,907,586"
,,,95,017,2,12,3,09,,証紙製造費,432,432,0
,,,95,017,2,12,3,09,,通信専用料,"167,210","154,796","12,414"
,,,95,017,2,12,3,09,,電子計算機等借料,"26,876,992","27,379,295","△ 502,303"
,,,95,017,2,12,3,09,,成果重視事業国税電子申告・納税システム開発運用費,"8,271,096","7,823,292","447,804"
,,,95,017,2,12,3,09,,土地建物借料,"1,112,304","908,657","203,647"
,,,95,017,2,12,3,09,,捜査費,"432,547","450,615","△ 18,068"
,,,95,199,2,13,3,09,,自動車重量税,"52,682","33,457","19,225"
,,,95,017,2,40,5,16,,清酒製造業近代化事業費等補助金,"597,871","597,874",△ 3
,,,95,017,2,72,5,16,,経済協力開発機構拠出金,"43,701","12,834","30,867"
,,044,,,,,,,国税不服審判所,,"4,855,927","4,914,864","△ 58,937"
,,,95,017,2,11,1,02,,職員基本給,"2,946,773","2,939,185","7,588"
,,,95,017,2,11,1,03,,職員諸手当,"1,561,650","1,572,496","△ 10,846"
,,,95,017,2,11,1,04,,超過勤務手当,"127,971","127,824",147
,,,95,017,2,11,1,05,,短時間勤務職員給与,"9,333","9,292",41
,,,95,089,2,11,1,05,,児童手当,"25,370","31,030","△ 5,660"
,,,95,017,2,12,2,08,,職員旅費,"3,422","4,388",△ 966
,,,95,017,2,12,2,08,,不服審査旅費,"53,648","52,682",966
,,,95,017,2,12,2,08,,委員等旅費,208,208,0
,,,95,017,2,12,3,09,,庁費,"114,682","159,933","△ 45,251"
,,,95,017,2,12,3,09,,情報処理業務庁費,"12,412","17,364","△ 4,952"
,,,95,199,2,13,3,09,,自動車重量税,158,162,△ 4
,,,95,017,2,12,9,17,,交際費,300,300,0
,,045,,,,,,,独立行政法人酒類総合研究所運営費,,"963,113","961,193","1,920"
,,,13,062,2,30,5,16,,独立行政法人酒類総合研究所運営費交付金,"963,113","961,193","1,920"
文部科学省,文部科学本省,,,,,,,,,,"5,387,011,984","5,282,529,442","104,482,542"
,,001,,,,,,,文部科学本省共通費,,"104,593,476","103,866,545","726,931"
,,,95,016,2,11,1,02,,職員基本給,"8,107,021","8,024,989","82,032"
,,,95,016,2,11,1,03,,職員諸手当,"4,478,526","4,392,460","86,066"
,,,95,016,2,11,1,04,,超過勤務手当,"1,312,876","1,297,069","15,807"
,,,95,016,2,11,1,05,,委員手当,"160,323","166,128","△ 5,805"
,,,95,016,2,11,1,05,,非常勤職員手当,"54,568","52,697","1,871"
,,,95,016,2,11,1,05,,休職者給与,"88,178","69,637","18,541"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"51,817","48,142","3,675"
,,,95,016,2,11,1,05,,短時間勤務職員給与,"130,167","134,355","△ 4,188"
,,,95,016,2,15,1,05,,公務災害補償費,"584,366","615,823","△ 31,457"
,,,95,016,2,11,1,05,,退職手当,"2,689,850","2,878,436","△ 188,586"
,,,95,089,2,11,1,05,,児童手当,"98,240","96,120","2,120"
,,,95,016,2,12,9,06,,諸謝金,"26,286","29,876","△ 3,590"
,,,95,016,2,95,9,07,,褒賞品費,"2,846","2,449",397
,,,95,016,2,12,2,08,,職員旅費,"124,058","123,208",850
,,,95,016,2,12,2,08,,外国留学旅費,"56,881","56,202",679
,,,95,016,2,12,2,08,,赴任旅費,"36,251","35,950",301
,,,95,016,2,12,2,08,,委員等旅費,"147,192","151,306","△ 4,114"
,,,95,016,2,12,3,09,,庁費,"1,943,584","1,749,833","193,751"
,,,95,016,2,12,3,09,,国会図書館支部庁費,"6,126","6,075",51
,,,95,016,2,12,3,09,,情報処理業務庁費,"1,225,076","819,789","405,287"
,,,95,016,2,12,3,09,,電子計算機等借料,"1,033,852","1,024,367","9,485"
,,,95,016,2,12,3,09,,土地建物借料,"10,323","10,866",△ 543
,,,95,016,2,12,3,09,,各所修繕,"142,712","140,965","1,747"
,,,95,016,2,12,3,09,,民間資金等活用事業調査費,"9,339",0,"9,339"
,,,95,016,2,12,3,09,,公共施設等維持管理運営費,"683,432","661,681","21,751"
,,,95,016,2,12,3,09,,官民区分所有施設維持管理運営費,"199,678","212,134","△ 12,456"
,,,95,199,2,13,3,09,,自動車重量税,690,527,163
,,,95,016,2,12,5,14,,教育方法等実践研究委託費,"6,355","6,242",113
,,,95,016,2,12,5,14,,国立研究開発法人機能強化調査委託費,"19,719","19,360",359
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"31,005,056","33,397,603","△ 2,392,547"
,,,95,016,2,11,5,16,,基礎年金等国家公務員共済組合負担金,"49,879,630","47,374,861","2,504,769"
,,,95,016,2,11,5,16,,育児休業手当金国家公務員共済組合負担金,62,"3,382","△ 3,320"
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,"246,773","232,408","14,365"
,,,95,016,2,12,9,17,,交際費,"2,116","2,098",18
,,,95,016,2,95,9,18,,賠償償還及払戻金,"29,507","29,507",0
,,002,,,,,,,文部科学本省施設費,,"93,848","56,956","36,892"
,,,95,016,1,20,3,09,,施設施工庁費,"15,792","4,919","10,873"
,,,95,016,1,20,4,15,,施設整備費,"78,056","52,037","26,019"
,,003,,,,,,,教育政策推進費,,"43,579,011","43,229,346","349,665"
,,,15,072,2,12,9,06,,諸謝金,"87,604","89,127","△ 1,523"
,,,15,071,2,12,9,06,,在外教育施設派遣教員等謝金,"9,283,264","9,482,663","△ 199,399"
,,,15,072,2,12,2,08,,職員旅費,"36,691","38,509","△ 1,818"
,,,15,072,2,12,2,08,,委員等旅費,"94,624","103,706","△ 9,082"
,,,15,071,2,12,2,08,,在外教育施設派遣教員等旅費,"1,508,235","1,500,080","8,155"
,,,15,072,2,12,2,08,,学芸員等外国研修旅費,0,"5,244","△ 5,244"
,,,15,072,2,12,3,09,,庁費,"222,269","234,200","△ 11,931"
,,,15,072,2,12,3,09,,情報処理業務庁費,"153,875","118,925","34,950"
,,,15,072,2,12,3,09,,高等学校卒業程度認定試験業務庁費,"243,665","220,931","22,734"
,,,15,071,2,12,3,09,,教職員研修費,"82,742","88,613","△ 5,871"
,,,15,072,2,12,5,14,,教育政策推進事業委託費,"7,618,053","7,804,041","△ 185,988"
,,,15,071,2,12,5,14,,在外教育施設派遣教員委託費,"6,605,045","6,726,467","△ 121,422"
,,,15,072,2,12,5,14,,教育統計調査委託費,"100,934","103,443","△ 2,509"
,,,15,071,2,71,5,16,,国際文化交流促進費補助金,"121,544","122,224",△ 680
,,,15,071,2,71,5,16,,教員免許管理システム開発費補助金,"518,999",0,"518,999"
,,,15,071,2,71,5,16,,教員講習開設事業費等補助金,"54,293","57,914","△ 3,621"
,,,15,071,2,71,5,16,,放送大学学園補助金,"7,630,968","7,642,917","△ 11,949"
,,,15,071,1,92,5,16,,放送大学学園施設整備費補助金,"84,537","141,528","△ 56,991"
,,,15,072,2,81,5,16,,学校・家庭・地域連携協力推進事業費補助金,"6,317,733","6,403,856","△ 86,123"
,,,15,071,2,40,5,16,,災害共済給付補助金,"2,324,118","2,134,176","189,942"
,,,15,071,2,81,5,16,,教育支援体制整備事業費補助金,"489,818","210,782","279,036"
,,009,,,,,,,独立行政法人教職員支援機構運営費,,"1,263,255","1,265,751","△ 2,496"
,,,95,071,2,30,5,16,,独立行政法人教職員支援機構運営費交付金,"1,263,255","1,265,751","△ 2,496"
,,007,,,,,,,独立行政法人国立青少年教育振興機構運営費,,"8,657,656","8,720,360","△ 62,704"
,,,95,072,2,30,5,16,,独立行政法人国立青少年教育振興機構運営費交付金,"8,657,656","8,720,360","△ 62,704"
,,005,,,,,,,独立行政法人国立女性教育会館運営費,,"502,202","497,179","5,023"
,,,95,072,2,30,5,16,,独立行政法人国立女性教育会館運営費交付金,"502,202","497,179","5,023"
,,006,,,,,,,初等中等教育振興費,,"487,536,435","480,791,772","6,744,663"
,,,15,071,2,11,1,05,,非常勤職員手当,"5,712","5,349",363
,,,15,071,2,12,9,06,,諸謝金,"96,185","92,660","3,525"
,,,15,071,2,12,9,06,,学習指導要領改訂等業務謝金,"17,057","68,129","△ 51,072"
,,,15,071,2,12,2,08,,職員旅費,"41,758","41,603",155
,,,15,071,2,12,2,08,,学習指導要領改訂等業務旅費,"1,604","4,022","△ 2,418"
,,,15,071,2,12,2,08,,委員等旅費,"118,916","81,536","37,380"
,,,15,071,2,12,2,08,,学習指導要領改訂等業務委員等旅費,"8,795","50,168","△ 41,373"
,,,15,071,2,12,3,09,,庁費,"111,869","108,820","3,049"
,,,15,071,2,12,3,09,,情報処理業務庁費,"52,325","49,562","2,763"
,,,15,071,2,12,3,09,,学習指導要領改訂等業務庁費,"72,152","221,392","△ 149,240"
,,,15,071,2,12,3,09,,教職員研修費,"961,386","904,240","57,146"
,,,15,071,2,14,3,09,,教科書購入費,"44,791,302","43,249,000","1,542,302"
,,,15,071,2,12,5,14,,初等中等教育振興事業委託費,"3,961,349","4,393,434","△ 432,085"
,,,15,071,2,84,5,16,,要保護児童生徒援助費補助金,"668,711","647,058","21,653"
,,,15,071,2,84,5,16,,へき地児童生徒援助費等補助金,"2,331,741","2,312,769","18,972"
,,,15,071,2,84,5,16,,教育振興事業費補助金,"76,587","73,821","2,766"
,,,15,071,2,84,5,16,,高等学校等修学支援事業費補助金,"14,086,366","13,434,110","652,256"
,,,15,071,2,81,5,16,,私立中学校等修学支援実証事業費補助金,"995,310","1,193,610","△ 198,300"
,,,15,071,2,81,5,16,,教育支援体制整備事業費補助金,"14,006,354","12,517,947","1,488,407"
,,,15,071,2,84,5,16,,幼稚園就園奨励費補助金,"14,115,648","15,012,118","△ 896,470"
,,,15,071,2,84,5,16,,特別支援教育就学奨励費補助金,"5,325,326","4,956,886","368,440"
,,,15,071,2,71,5,16,,健康教育振興事業費補助金,"44,748","44,423",325
,,,15,071,2,82,5,16,,学校教育設備整備費等補助金,"26,583","26,364",219
,,,15,071,2,84,5,16,,特別支援教育就学奨励費負担金,"6,263,763","6,060,631","203,132"
,,,15,071,2,81,5,16,,公立文教施設整備等都道府県事務費交付金,"139,274","136,688","2,586"
,,,15,071,2,84,5,16,,公立高等学校授業料不徴収交付金,"13,425","15,000","△ 1,575"
,,,15,071,2,84,5,16,,高等学校等就学支援金交付金,"370,894,255","367,811,996","3,082,259"
,,,15,071,2,81,5,16,,高等学校等就学支援金事務費交付金,"2,489,830","3,007,551","△ 517,721"
,,,15,071,2,84,5,16,,被災児童生徒就学支援等事業交付金,"594,447","273,817","320,630"
,,,15,071,2,81,5,16,,教育支援体制整備事業費交付金,"1,224,225","1,100,000","124,225"
,,,15,071,1,82,5,16,,認定こども園施設整備交付金,"3,424,449","2,348,033","1,076,416"
,,,15,071,2,60,5,16,,特別支援教育就学奨励費交付金,"574,983","549,035","25,948"
,,011,,,,,,,独立行政法人国立特別支援教育総合研究所運営費,,"1,043,129","1,049,000","△ 5,871"
,,,13,073,2,30,5,16,,独立行政法人国立特別支援教育総合研究所運営費交付金,"1,043,129","1,049,000","△ 5,871"
,,012,,,,,,,独立行政法人国立特別支援教育総合研究所施設整備費,,"40,212","37,584","2,628"
,,,13,073,1,30,5,16,,独立行政法人国立特別支援教育総合研究所施設整備費補助金,"40,212","37,584","2,628"
,,013,,,,,,,義務教育費国庫負担金,,"1,520,033,000","1,522,781,000","△ 2,748,000"
,,,11,071,2,81,5,16,,義務教育費国庫負担金,"1,520,033,000","1,522,781,000","△ 2,748,000"
,,014,,,,,,,高等教育振興費,,"40,651,176","49,979,327","△ 9,328,151"
,,,15,071,2,12,9,06,,諸謝金,"18,428","20,274","△ 1,846"
,,,13,073,2,12,9,06,,研究拠点形成等謝金,"3,079","3,865",△ 786
,,,15,071,2,12,2,08,,職員旅費,"26,949","28,268","△ 1,319"
,,,13,073,2,12,2,08,,研究拠点形成等業務旅費,"1,210","1,269",△ 59
,,,15,071,2,12,2,08,,委員等旅費,"18,987","20,985","△ 1,998"
,,,13,073,2,12,2,08,,研究拠点形成等委員等旅費,"3,819","3,159",660
,,,15,071,2,12,2,08,,外国人招へい旅費,"3,039","3,039",0
,,,15,071,2,12,3,09,,庁費,"45,661","43,600","2,061"
,,,15,071,2,12,3,09,,情報処理業務庁費,"33,000",0,"33,000"
,,,13,073,2,12,3,09,,研究拠点形成等業務庁費,"4,186","4,652",△ 466
