所管,組織,,,,,,,,                             項目,,"平成29年度
成立予算額(千円)",補正要求,,,"改平成29年度
予算額(千円)"
,,103,,,,,,,私立学校振興費,,"90,000",0,0,0,"90,000"
,,104,,,,,,,スポーツ振興費,,"8,865,855","30,000,000",0,"30,000,000","38,865,855"
,,,15,072,2,86,5,16,,東京パラリンピック競技大会開催準備交付金,0,"30,000,000",0,"30,000,000","30,000,000"
,,,15,072,2,12,9,06,,諸謝金外15目,"8,865,855",0,0,0,"8,865,855"
,,105,,,,,,,スポーツ振興施設費,,"3,640,231","1,424,000",0,"1,424,000","5,064,231"
,,,13,073,1,20,4,15,,施設整備費,"3,604,553","1,424,000",0,"1,424,000","5,028,553"
,,,13,073,1,20,2,08,,施設施工旅費外1目,"35,678",0,0,0,"35,678"
,,107,,,,,,,独立行政法人日本スポーツ振興センター運営費,,"14,975,965",0,0,0,"14,975,965"
,文化庁,,,,,,,,,,"104,271,692","7,685,999","△ 41,861","7,644,138","111,915,830"
,,081,,,,,,,文化庁共通費,,"2,751,503",0,0,0,"2,751,503"
,,094,,,,,,,文化庁施設費,,"1,031,079","3,007,418",0,"3,007,418","4,038,497"
,,,95,072,1,20,2,08,,施設施工旅費,"2,324",0,0,0,"2,324"
,,,95,072,1,20,3,09,,施設施工庁費,"29,980","44,755",0,"44,755","74,735"
,,,95,072,1,20,4,15,,施設整備費,"998,775","2,962,663",0,"2,962,663","3,961,438"
,,082,,,,,,,文化振興費,,"19,640,686",0,0,0,"19,640,686"
,,083,,,,,,,日本芸術院,,"505,217",0,"△ 34,800","△ 34,800","470,417"
,,,95,072,2,11,1,02,,職員基本給,"30,759",0,"△ 1,301","△ 1,301","29,458"
,,,95,072,2,11,1,05,,日本芸術院会員手当,"303,000",0,"△ 27,499","△ 27,499","275,501"
,,,95,072,2,95,9,06,,日本芸術院賞金,"15,000",0,"△ 6,000","△ 6,000","9,000"
,,,95,072,2,12,9,06,,諸謝金外9目,"156,458",0,0,0,"156,458"
,,084,,,,,,,独立行政法人国立美術館運営費,,"7,536,816",0,0,0,"7,536,816"
,,085,,,,,,,独立行政法人国立美術館施設整備費,,"2,010,000","708,747",0,"708,747","2,718,747"
,,,95,072,1,30,5,16,,独立行政法人国立美術館施設整備費補助金,"2,010,000","708,747",0,"708,747","2,718,747"
,,086,,,,,,,独立行政法人日本芸術文化振興会運営費,,"10,000,094",0,0,0,"10,000,094"
,,087,,,,,,,独立行政法人日本芸術文化振興会施設整備費,,"181,228","162,245",0,"162,245","343,473"
,,,95,072,1,30,5,16,,独立行政法人日本芸術文化振興会施設整備費補助金,"181,228","162,245",0,"162,245","343,473"
,,088,,,,,,,文化財保存事業費,,"46,577,272","2,001,648","△ 5,045","1,996,603","48,573,875"
,,,95,072,2,11,1,05,,非常勤職員手当,"1,296",0,△ 45,△ 45,"1,251"
,,,95,072,2,71,5,16,,国宝重要文化財等保存整備費補助金,"27,067,562","2,001,648",0,"2,001,648","29,069,210"
,,,95,072,2,71,5,16,,重要無形文化財保存特別助成金,"232,000",0,"△ 5,000","△ 5,000","227,000"
,,,95,072,2,12,9,06,,諸謝金外17目,"19,276,414",0,0,0,"19,276,414"
,,089,,,,,,,文化財保存施設整備費,,"696,229",0,0,0,"696,229"
,,090,,,,,,,独立行政法人国立文化財機構運営費,,"8,325,430",0,0,0,"8,325,430"
,,091,,,,,,,独立行政法人国立文化財機構施設整備費,,"1,779,609","1,805,941",0,"1,805,941","3,585,550"
,,,95,072,1,30,5,16,,独立行政法人国立文化財機構施設整備費補助金,"1,779,609","1,805,941",0,"1,805,941","3,585,550"
,,092,,,,,,,国際文化交流推進費,,"2,058,541",0,0,0,"2,058,541"
,,093,,,,,,,文化振興基盤整備費,,"1,177,988",0,"△ 2,016","△ 2,016","1,175,972"
,,,95,072,2,11,1,05,,非常勤職員手当,"6,336",0,"△ 2,016","△ 2,016","4,320"
,,,95,072,2,12,9,06,,諸謝金外15目,"1,171,652",0,0,0,"1,171,652"
厚生労働省,厚生労働本省,,,,,,,,,,"30,506,532,188","129,059,665","△ 49,145,799","79,913,866","30,586,446,054"
,,001,,,,,,,厚生労働本省共通費,,"101,804,513",0,0,0,"101,804,513"
,,002,,,,,,,厚生労働本省施設費,,"225,867",0,0,0,"225,867"
,,003,,,,,,,医療提供体制確保対策費,,"15,095,963",0,0,0,"15,095,963"
,,004,,,,,,,医療従事者等確保対策費,,"1,266,203",0,△ 28,△ 28,"1,266,175"
,,,95,016,2,11,1,05,,委員手当,"77,149",0,△ 28,△ 28,"77,121"
,,,95,016,2,12,9,06,,諸謝金外7目,"1,189,054",0,0,0,"1,189,054"
,,005,,,,,,,医療従事者資質向上対策費,,"1,170,236",0,0,0,"1,170,236"
,,006,,,,,,,医療情報化等推進費,,"516,562",0,0,0,"516,562"
,,007,,,,,,,医療安全確保推進費,,"1,217,672",0,0,0,"1,217,672"
,,010,,,,,,,独立行政法人国立病院機構運営費,,"14,450,916",0,0,0,"14,450,916"
,,171,,,,,,,国立研究開発法人国立がん研究センター運営費,,"6,269,471","420,744",0,"420,744","6,690,215"
,,,07,086,2,40,5,16,,国立研究開発法人国立がん研究センター運営費交付金,"6,269,471","420,744",0,"420,744","6,690,215"
,,173,,,,,,,国立研究開発法人国立循環器病研究センター運営費,,"4,250,986",0,0,0,"4,250,986"
,,181,,,,,,,国立研究開発法人国立循環器病研究センター施設整備費,,"718,230",0,0,0,"718,230"
,,174,,,,,,,国立研究開発法人国立精神・神経医療研究センター運営費,,"3,839,399",0,0,0,"3,839,399"
,,175,,,,,,,国立研究開発法人国立精神・神経医療研究センター施設整備費,,"98,070",0,0,0,"98,070"
,,176,,,,,,,国立研究開発法人国立国際医療研究センター運営費,,"5,815,202",0,0,0,"5,815,202"
,,177,,,,,,,国立研究開発法人国立国際医療研究センター施設整備費,,0,"108,625",0,"108,625","108,625"
,,,07,086,1,92,5,16,,国立研究開発法人国立国際医療研究センター施設整備費補助金,0,"108,625",0,"108,625","108,625"
,,178,,,,,,,国立研究開発法人国立成育医療研究センター運営費,,"3,349,335",0,0,0,"3,349,335"
,,179,,,,,,,国立研究開発法人国立長寿医療研究センター運営費,,"2,801,805",0,0,0,"2,801,805"
,,183,,,,,,,国立研究開発法人国立長寿医療研究センター施設整備費,,"184,200",0,0,0,"184,200"
,,012,,,,,,,感染症対策費,,"79,180,868","8,203,076",0,"8,203,076","87,383,944"
,,,07,086,2,81,5,16,,疾病予防対策事業費等補助金,"10,789,783","987,156",0,"987,156","11,776,939"
,,,95,016,2,95,5,16,,特定Ｂ型肝炎ウイルス感染者給付金等支給業務費交付金,"57,200,000","7,215,920",0,"7,215,920","64,415,920"
,,,95,016,2,12,9,06,,諸謝金外23目,"11,191,085",0,0,0,"11,191,085"
,,013,,,,,,,特定疾患等対策費,,"139,855,681",0,0,0,"139,855,681"
,,014,,,,,,,移植医療推進費,,"2,893,555",0,0,0,"2,893,555"
,,015,,,,,,,原爆被爆者等援護対策費,,"132,400,657",0,0,0,"132,400,657"
,,016,,,,,,,医薬品承認審査等推進費,,"924,088",0,0,0,"924,088"
,,017,,,,,,,医薬品安全対策等推進費,,"2,467,572","309,125",0,"309,125","2,776,697"
,,,95,016,2,40,5,16,,医薬品副作用等被害救済事務費等補助金,"1,016,379","309,125",0,"309,125","1,325,504"
,,,95,016,2,12,9,06,,諸謝金外9目,"1,451,193",0,0,0,"1,451,193"
,,018,,,,,,,医薬品適正使用推進費,,"258,938",0,0,0,"258,938"
,,019,,,,,,,血液製剤対策費,,"591,932",0,0,0,"591,932"
,,021,,,,,,,医療技術実用化等推進費,,"1,033,727",0,0,0,"1,033,727"
,,022,,,,,,,医療提供体制基盤整備費,,"96,528,155","86,662",0,"86,662","96,614,817"
,,,07,088,1,82,5,16,,医療施設等災害復旧費補助金,0,"86,662",0,"86,662","86,662"
,,,07,086,2,81,5,16,,医療提供体制推進事業費補助金外4目,"96,528,155",0,0,0,"96,528,155"
,,023,,,,,,,独立行政法人医薬品医療機器総合機構運営費,,"1,963,292",0,0,0,"1,963,292"
,,024,,,,,,,医療保険給付諸費,,"9,927,297,572",52,"△ 1,547,174","△ 1,547,122","9,925,750,450"
,,,95,016,2,11,1,05,,非常勤職員手当,"1,372",0,△ 39,△ 39,"1,333"
,,,03,081,2,71,5,16,,国民健康保険組合後期高齢者医療費支援金補助金,"59,007,658",0,"△ 411,336","△ 411,336","58,596,322"
,,,03,081,2,71,5,16,,国民健康保険老人保健医療費拠出金負担金,0,41,0,41,41
,,,03,081,2,71,5,16,,国民健康保険後期高齢者医療費支援金負担金,"525,409,389",0,"△ 886,476","△ 886,476","524,522,913"
,,,03,081,2,71,5,16,,国民健康保険老人保健医療費拠出金財政調整交付金,0,11,0,11,11
,,,03,081,2,71,5,16,,国民健康保険後期高齢者医療費支援金財政調整交付金,"147,771,390",0,"△ 249,323","△ 249,323","147,522,067"
,,,95,016,2,12,9,06,,諸謝金外26目,"9,195,107,763",0,0,0,"9,195,107,763"
,,025,,,,,,,健康保険事業借入金諸費年金特別会計へ繰入,,"5,911,496",0,0,0,"5,911,496"
,,026,,,,,,,医療費適正化推進費,,"22,694,945",0,"△ 24,000","△ 24,000","22,670,945"
,,,06,081,2,81,5,16,,病床転換助成事業交付金,"116,852",0,"△ 24,000","△ 24,000","92,852"
,,,06,081,2,71,5,16,,全国健康保険協会特定健康診査・保健指導補助金外3目,"22,578,093",0,0,0,"22,578,093"
,,029,,,,,,,地域保健対策費,,"1,809,380",0,0,0,"1,809,380"
,,030,,,,,,,保健衛生施設整備費,,"1,669,000",0,0,0,"1,669,000"
,,031,,,,,,,健康増進対策費,,"10,130,887",0,0,0,"10,130,887"
,,032,,,,,,,健康危機管理推進費,,"109,900",0,0,0,"109,900"
,,033,,,,,,,食品等安全確保対策費,,"1,925,977",0,0,0,"1,925,977"
,,034,,,,,,,水道安全対策費,,"99,410","50,000",0,"50,000","149,410"
,,,95,016,2,81,5,16,,官民連携等水道事業基盤強化推進費補助金,0,"50,000",0,"50,000","50,000"
,,,95,016,2,12,9,06,,諸謝金外6目,"99,410",0,0,0,"99,410"
,,035,,,,,,,水道施設整備費,,"8,631,000","3,266,000",0,"3,266,000","11,897,000"
,,,45,086,1,92,5,00,,水道施設整備費補助,"8,599,000","3,266,000",0,"3,266,000","11,865,000"
,,,45,086,1,20,4,00,,水道施設整備事業調査費外1目,"32,000",0,0,0,"32,000"
,,195,,,,,,,生活基盤施設耐震化等対策費,,"16,900,000","24,800,000",0,"24,800,000","41,700,000"
,,,07,086,1,92,5,16,,生活基盤施設耐震化等交付金,"16,900,000","24,800,000",0,"24,800,000","41,700,000"
,,036,,,,,,,麻薬・覚せい剤等対策費,,"980,972",0,"△ 213,264","△ 213,264","767,708"
,,,07,086,2,12,3,09,,あへん購入費,"666,927",0,"△ 213,264","△ 213,264","453,663"
,,,95,016,2,12,9,06,,諸謝金外15目,"314,045",0,0,0,"314,045"
,,037,,,,,,,化学物質安全対策費,,"294,475",0,0,0,"294,475"
,,038,,,,,,,生活衛生対策費,,"4,128,454","1,575,452",0,"1,575,452","5,703,906"
,,,95,016,2,12,5,14,,生活衛生関係営業対策調査委託費,0,"265,050",0,"265,050","265,050"
,,,95,016,2,81,5,16,,生活衛生関係営業対策事業費補助金,"1,042,517","12,402",0,"12,402","1,054,919"
,,,07,086,1,95,9,24,,株式会社日本政策金融公庫出資金,0,"1,298,000",0,"1,298,000","1,298,000"
,,,95,016,2,12,9,06,,諸謝金外6目,"3,085,937",0,0,0,"3,085,937"
,,039,,,,,,,労働条件確保・改善対策費,,"325,012",0,0,0,"325,012"
,,096,,,,,,,中小企業最低賃金引上げ支援対策費,,"1,198,700","597,600",0,"597,600","1,796,300"
,,,60,016,2,40,5,16,,中小企業最低賃金引上げ支援対策費補助金,"419,370","597,600",0,"597,600","1,016,970"
,,,60,016,2,12,9,06,,諸謝金外4目,"779,330",0,0,0,"779,330"
,,041,,,,,,,労働者災害補償保険保険給付費労働保険特別会計へ繰入,,"153,414",0,0,0,"153,414"
,,092,,,,,,,職務上年金給付費年金特別会計へ繰入,,315,0,0,0,315
,,045,,,,,,,独立行政法人労働政策研究・研修機構運営費,,"407,025",0,0,0,"407,025"
,,048,,,,,,,高齢者等雇用安定・促進費,,"8,515,464",0,0,0,"8,515,464"
,,049,,,,,,,失業等給付費等労働保険特別会計へ繰入,,"25,384,500",0,0,0,"25,384,500"
,,097,,,,,,,就職支援法事業費労働保険特別会計へ繰入,,"884,851",0,0,0,"884,851"
,,052,,,,,,,職業能力開発強化費,,"3,357,769",0,0,0,"3,357,769"
,,053,,,,,,,若年者等職業能力開発支援費,,"1,454,237",0,0,0,"1,454,237"
,,054,,,,,,,障害者等職業能力開発支援費,,"3,874,226",0,0,0,"3,874,226"
,,055,,,,,,,独立行政法人高齢・障害・求職者雇用支援機構運営費,,"847,371",0,0,0,"847,371"
,,056,,,,,,,男女均等雇用対策費,,"89,931",0,0,0,"89,931"
,,058,,,,,,,保育対策費,,"95,913,069","65,913,248",0,"65,913,248","161,826,317"
,,,06,083,2,81,5,16,,保育対策事業費補助金,"39,483,394","11,075,784",0,"11,075,784","50,559,178"
,,,05,083,2,81,5,16,,児童保護費負担金,0,"1,706",0,"1,706","1,706"
,,,06,083,1,82,5,16,,保育所等整備交付金,"56,403,240","54,835,758",0,"54,835,758","111,238,998"
,,,95,016,2,12,9,06,,諸謝金外4目,"26,435",0,0,0,"26,435"
,,060,,,,,,,児童虐待等防止対策費,,"140,925,481","1,089,265",0,"1,089,265","142,014,746"
,,,06,083,2,81,5,16,,児童福祉事業対策費等補助金,"15,446,965","339,500",0,"339,500","15,786,465"
,,,05,083,2,81,5,16,,児童保護費負担金,"119,350,101","749,765",0,"749,765","120,099,866"
,,,95,016,2,12,9,06,,諸謝金外12目,"6,128,415",0,0,0,"6,128,415"
,,061,,,,,,,母子保健衛生対策費,,"24,526,167",0,0,0,"24,526,167"
,,062,,,,,,,母子家庭等対策費,,"193,568,143",0,0,0,"193,568,143"
,,094,,,,,,,子ども・子育て支援対策費,,"3,822,720",0,0,0,"3,822,720"
,,063,,,,,,,児童福祉施設整備費,,"6,590,000",0,0,0,"6,590,000"
,,064,,,,,,,生活保護等対策費,,"2,972,777,387","1,395,144","△ 36,680,593","△ 35,285,449","2,937,491,938"
,,,06,083,2,81,5,16,,生活困窮者就労準備支援事業費等補助金,"29,274,925","1,395,144",0,"1,395,144","30,670,069"
,,,06,082,2,84,5,16,,生活扶助費等負担金,"1,452,079,824",0,"△ 35,269,783","△ 35,269,783","1,416,810,041"
,,,04,082,2,84,5,16,,介護扶助費等負担金,"70,564,379",0,"△ 1,410,810","△ 1,410,810","69,153,569"
,,,95,016,2,12,9,06,,諸謝金外14目,"1,420,858,259",0,0,0,"1,420,858,259"
,,067,,,,,,,社会福祉諸費,,"34,929,057","2,853",0,"2,853","34,931,910"
,,,95,016,2,12,5,14,,社会事業学校等経営委託費,"394,252","2,853",0,"2,853","397,105"
,,,06,083,2,95,9,07,,褒賞品費外12目,"34,534,805",0,0,0,"34,534,805"
,,068,,,,,,,遺族及留守家族等援護費,,"12,244,864",0,"△ 91,171","△ 91,171","12,153,693"
,,,29,099,2,11,1,05,,委員手当,710,0,△ 92,△ 92,618
,,,29,099,2,60,9,21,,遺族等年金,"10,436,226",0,"△ 91,079","△ 91,079","10,345,147"
,,,29,099,2,12,9,06,,諸謝金外12目,"1,807,928",0,0,0,"1,807,928"
,,069,,,,,,,戦没者慰霊事業費,,"3,053,171",0,0,0,"3,053,171"
,,070,,,,,,,中国残留邦人等支援事業費,,"1,118,479",0,0,0,"1,118,479"
,,071,,,,,,,恩給進達等実施費,,"254,336",0,0,0,"254,336"
,,072,,,,,,,障害保健福祉費,,"1,733,626,251",0,"△ 6,829,260","△ 6,829,260","1,726,796,991"
,,,03,083,2,84,5,16,,障害者医療費負担金,"240,375,397",0,"△ 6,829,260","△ 6,829,260","233,546,137"
,,,95,016,2,12,9,06,,諸謝金外38目,"1,493,250,854",0,0,0,"1,493,250,854"
,,073,,,,,,,独立行政法人国立重度知的障害者総合施設のぞみの園運営費,,"994,628",0,0,0,"994,628"
,,075,,,,,,,特別障害給付金給付費年金特別会計へ繰入,,"3,206,850",0,0,0,"3,206,850"
,,076,,,,,,,社会福祉施設整備費,,"7,574,308","8,244,785",0,"8,244,785","15,819,093"
,,,06,083,1,20,3,09,,施設施工庁費,"4,221","18,433",0,"18,433","22,654"
,,,06,083,1,20,4,15,,点字図書館施設整備費,0,"216,511",0,"216,511","216,511"
,,,06,083,1,82,5,16,,社会福祉施設等施設整備費補助金,"7,100,123","8,009,841",0,"8,009,841","15,109,964"
,,,06,083,1,20,4,15,,心身障害児総合医療療育センター施設整備費外1目,"469,964",0,0,0,"469,964"
,,077,,,,,,,独立行政法人福祉医療機構運営費,,"2,815,471",0,0,0,"2,815,471"
,,078,,,,,,,公的年金制度運営諸費,,"724,933",0,0,0,"724,933"
,,079,,,,,,,基礎年金拠出金等年金特別会計へ繰入,,"11,418,865,591",0,0,0,"11,418,865,591"
,,080,,,,,,,私的年金制度整備運営費,,"2,887,414",0,0,0,"2,887,414"
,,081,,,,,,,高齢者日常生活支援等推進費,,"161,645,070",0,0,0,"161,645,070"
,,082,,,,,,,介護保険制度運営推進費,,"2,810,674,185","1,356,958","△ 3,447,811","△ 2,090,853","2,808,583,332"
,,,06,081,2,12,5,14,,要介護認定調査委託費,"1,944,676","293,458",0,"293,458","2,238,134"
,,,04,081,2,71,5,16,,全国健康保険協会介護納付金補助金,"115,289,280","68,927",0,"68,927","115,358,207"
,,,04,081,2,71,5,16,,国民健康保険介護納付金負担金,"205,482,828",0,"△ 2,690,974","△ 2,690,974","202,791,854"
,,,04,081,2,71,5,16,,国民健康保険介護納付金財政調整交付金,"57,792,046",0,"△ 756,837","△ 756,837","57,035,209"
,,,06,083,1,82,5,16,,地域介護・福祉空間整備等施設整備交付金,"2,272,209","994,573",0,"994,573","3,266,782"
,,,06,081,2,12,9,06,,諸謝金外12目,"2,427,893,146",0,0,0,"2,427,893,146"
,,084,,,,,,,業務取扱費年金特別会計へ繰入,,"106,326,563",0,"△ 312,498","△ 312,498","106,014,065"
,,,06,081,2,71,6,22,,年金特別会計へ繰入,"106,326,563",0,"△ 312,498","△ 312,498","106,014,065"
,,085,,,,,,,国際機関活動推進費,,"14,309,519","8,768,732",0,"8,768,732","23,078,251"
,,,50,086,2,72,5,16,,政府開発援助世界保健機関等拠出金,"1,225,795","5,000,000",0,"5,000,000","6,225,795"
,,,95,086,2,72,5,16,,国際連合開発計画拠出金,0,"1,800,000",0,"1,800,000","1,800,000"
,,,95,016,2,72,5,16,,経済協力開発機構等拠出金,"2,797,272","1,968,732",0,"1,968,732","4,766,004"
,,,95,016,2,72,5,16,,政府開発援助国際労働機関分担金外6目,"10,286,452",0,0,0,"10,286,452"
,,086,,,,,,,国際協力費,,"310,438",0,0,0,"310,438"
,,087,,,,,,,厚生労働調査研究等推進費,,"54,538,653","2,471,344",0,"2,471,344","57,009,997"
,,,13,087,2,30,5,16,,医療研究開発推進事業費補助金,"41,953,489","2,471,344",0,"2,471,344","44,424,833"
,,,13,087,2,12,9,06,,諸謝金外7目,"12,585,164",0,0,0,"12,585,164"
,,089,,,,,,,国立研究開発法人医薬基盤・健康・栄養研究所運営費,,"3,674,953",0,0,0,"3,674,953"
,,194,,,,,,,社会保障・税番号活用推進費,,"24,032,109",0,0,0,"24,032,109"
,,091,,,,,,,水道施設整備事業調査諸費,,"3,000",0,0,0,"3,000"
,,191,,,,,,,水道施設災害復旧事業費,,"350,000","400,000",0,"400,000","750,000"
,,,49,088,1,92,5,00,,水道施設災害復旧事業費補助,"350,000","400,000",0,"400,000","750,000"
,検疫所,,,,,,,,,,"10,081,858",0,"△ 242,486","△ 242,486","9,839,372"
,,101,,,,,,,検疫所共通費,,"7,717,781",0,"△ 242,486","△ 242,486","7,475,295"
,,,07,086,2,11,1,02,,職員基本給,"4,193,408",0,"△ 152,317","△ 152,317","4,041,091"
,,,07,086,2,11,1,03,,職員諸手当,"2,209,535",0,"△ 36,328","△ 36,328","2,173,207"
,,,07,086,2,11,1,05,,短時間勤務職員給与,"226,028",0,"△ 48,916","△ 48,916","177,112"
,,,07,089,2,11,1,05,,児童手当,"38,390",0,"△ 4,925","△ 4,925","33,465"
,,,07,086,2,12,2,08,,職員旅費外7目,"1,050,420",0,0,0,"1,050,420"
,,103,,,,,,,検疫業務等実施費,,"731,801",0,0,0,"731,801"
,,104,,,,,,,輸入食品検査業務実施費,,"1,632,276",0,0,0,"1,632,276"
,国立ハンセン病療養所,,,,,,,,,,"32,536,141",0,"△ 357,786","△ 357,786","32,178,355"
