所管,組織,,,,,,,,                             項目,,"平成27年度
成立予算額(千円)",補正要求,,,"改平成27年度
予算額(千円)"
,,,15,071,2,12,5,14,,在外教育施設派遣教員委託費,"6,936,385","61,733",0,"61,733","6,998,118"
,,,15,071,2,81,5,16,,幼稚園就園奨励事業管理システム開発費補助金,0,"314,000",0,"314,000","314,000"
,,,15,071,2,12,9,06,,諸謝金外30目,"515,517,359",0,0,0,"515,517,359"
,,007,,,,,,,独立行政法人国立青少年教育振興機構運営費,,"9,029,353",0,0,0,"9,029,353"
,,009,,,,,,,独立行政法人教員研修センター運営費,,"1,004,659",0,0,0,"1,004,659"
,,010,,,,,,,独立行政法人教員研修センター施設整備費,,"242,008",0,0,0,"242,008"
,,011,,,,,,,独立行政法人国立特別支援教育総合研究所運営費,,"1,087,076",0,0,0,"1,087,076"
,,012,,,,,,,独立行政法人国立特別支援教育総合研究所施設整備費,,"52,578",0,0,0,"52,578"
,,013,,,,,,,義務教育費国庫負担金,,"1,528,404,000",0,"△ 16,513","△ 16,513","1,528,387,487"
,,,11,071,2,81,5,16,,義務教育費国庫負担金,"1,528,404,000",0,"△ 16,513","△ 16,513","1,528,387,487"
,,014,,,,,,,高等教育振興費,,"60,354,070","1,200,000",0,"1,200,000","61,554,070"
,,,15,071,2,30,5,16,,国立大学法人設備整備費補助金,0,"1,200,000",0,"1,200,000","1,200,000"
,,,15,071,2,12,9,06,,諸謝金外16目,"60,354,070",0,0,0,"60,354,070"
,,015,,,,,,,独立行政法人大学評価・学位授与機構運営費,,"1,562,994",0,0,0,"1,562,994"
,,017,,,,,,,独立行政法人国立高等専門学校機構運営費,,"62,004,004",0,0,0,"62,004,004"
,,019,,,,,,,独立行政法人国立大学財務・経営センター運営費,,"300,892",0,0,0,"300,892"
,,020,,,,,,,独立行政法人国立高等専門学校機構施設整備費,,"1,253,585",0,0,0,"1,253,585"
,,021,,,,,,,育英事業費,,"89,815,614","2,283,275","△ 7,978,753","△ 5,695,478","84,120,136"
,,,16,071,2,71,5,16,,奨学金業務システム開発費補助金,0,"2,283,275",0,"2,283,275","2,283,275"
,,,16,071,2,71,5,16,,育英資金利子補給金,"9,002,895",0,"△ 7,978,753","△ 7,978,753","1,024,142"
,,,16,071,2,71,5,16,,育英資金返還免除等補助金外1目,"80,812,719",0,0,0,"80,812,719"
,,022,,,,,,,私立学校振興費,,"553,225,358","5,000,000",△ 16,"4,999,984","558,225,342"
,,,15,071,2,11,1,05,,委員手当,"1,796",0,△ 16,△ 16,"1,780"
,,,15,071,1,92,5,16,,私立学校施設整備費補助金,"4,579,723","5,000,000",0,"5,000,000","9,579,723"
,,,15,071,2,12,9,06,,諸謝金外11目,"548,643,839",0,0,0,"548,643,839"
,,023,,,,,,,科学技術・学術政策推進費,,"32,822,312",0,"△ 2,515","△ 2,515","32,819,797"
,,,13,073,2,11,1,05,,非常勤職員手当,"105,201",0,"△ 1,506","△ 1,506","103,695"
,,,13,073,2,72,5,16,,経済協力開発機構国際機関分担金,"13,458",0,"△ 1,009","△ 1,009","12,449"
,,,13,073,2,12,9,06,,諸謝金外26目,"32,703,653",0,0,0,"32,703,653"
,,027,,,,,,,研究振興費,,"279,433,113","1,427,912",△ 976,"1,426,936","280,860,049"
,,,13,073,2,11,1,05,,非常勤職員手当,"40,103",0,△ 976,△ 976,"39,127"
,,,13,073,2,40,5,16,,特定先端大型研究施設運営費等補助金,"36,645,478","69,000",0,"69,000","36,714,478"
,,,13,073,1,92,5,16,,特定先端大型研究施設整備費補助金,0,"410,000",0,"410,000","410,000"
,,,13,073,2,30,5,16,,国立研究開発法人理化学研究所設備整備費補助金,0,"948,912",0,"948,912","948,912"
,,,13,073,2,12,9,06,,諸謝金外12目,"242,747,532",0,0,0,"242,747,532"
,,028,,,,,,,国立大学法人施設整備費,,"54,855,415",0,0,0,"54,855,415"
,,029,,,,,,,国立大学法人船舶建造費,,"3,136,166",0,0,0,"3,136,166"
,,030,,,,,,,国立大学法人運営費,,"1,094,545,795",0,0,0,"1,094,545,795"
,,031,,,,,,,独立行政法人日本学術振興会運営費,,"27,238,826",0,0,0,"27,238,826"
,,032,,,,,,,研究開発推進費,,"131,194,684","13,402,506","△ 46,749","13,355,757","144,550,441"
,,,13,073,2,11,1,05,,委員手当,"14,548",0,△ 78,△ 78,"14,470"
,,,13,073,2,11,1,05,,非常勤職員手当,"78,591",0,"△ 1,275","△ 1,275","77,316"
,,,13,073,2,12,5,14,,科学技術基礎調査等委託費,"1,204,512",0,"△ 30,474","△ 30,474","1,174,038"
,,,13,073,2,30,5,16,,地球観測システム研究開発費補助金,"9,441,530","4,346,724",0,"4,346,724","13,788,254"
,,,13,073,2,30,5,16,,基幹ロケット高度化推進費補助金,"30,000","5,108,255",0,"5,108,255","5,138,255"
,,,13,073,2,30,5,16,,国立研究開発法人宇宙航空研究開発機構設備整備費補助金,0,"1,098,652",0,"1,098,652","1,098,652"
,,,63,073,2,30,5,16,,国立研究開発法人日本原子力研究開発機構設備整備費補助金,0,"868,875",0,"868,875","868,875"
,,,13,073,2,30,5,16,,核燃料物質輸送事業費補助金,0,"1,980,000",0,"1,980,000","1,980,000"
,,,13,073,2,72,5,16,,経済協力開発機構国際機関分担金,"108,157",0,"△ 14,922","△ 14,922","93,235"
,,,13,073,2,12,9,06,,諸謝金外20目,"120,317,346",0,0,0,"120,317,346"
,,041,,,,,,,国立研究開発法人日本医療研究開発機構運営費,,"4,910,148",0,0,0,"4,910,148"
,,033,,,,,,,国立研究開発法人科学技術振興機構運営費,,"100,553,048",0,0,0,"100,553,048"
,,064,,,,,,,国立研究開発法人科学技術振興機構施設整備費,,0,"45,300",0,"45,300","45,300"
,,,13,073,1,30,5,16,,国立研究開発法人科学技術振興機構施設整備費補助金,0,"45,300",0,"45,300","45,300"
,,039,,,,,,,国立研究開発法人物質・材料研究機構運営費,,"11,917,948",0,0,0,"11,917,948"
,,040,,,,,,,国立研究開発法人物質・材料研究機構施設整備費,,0,"978,000",0,"978,000","978,000"
,,,13,073,1,30,5,16,,国立研究開発法人物質・材料研究機構施設整備費補助金,0,"978,000",0,"978,000","978,000"
,,042,,,,,,,国立研究開発法人放射線医学総合研究所運営費,,"9,016,768",0,0,0,"9,016,768"
,,043,,,,,,,国立研究開発法人放射線医学総合研究所施設整備費,,"162,160","567,650",0,"567,650","729,810"
,,,13,073,1,30,5,16,,国立研究開発法人放射線医学総合研究所施設整備費補助金,"162,160","567,650",0,"567,650","729,810"
,,044,,,,,,,電源開発促進税財源電源立地対策及電源利用対策費エネルギー対策特別会計へ繰入,,"108,497,298",0,0,0,"108,497,298"
,,066,,,,,,,電源立地対策費エネルギー対策特別会計へ繰入,,"453,702",0,0,0,"453,702"
,,045,,,,,,,国立研究開発法人日本原子力研究開発機構運営費,,"48,274,087",0,0,0,"48,274,087"
,,046,,,,,,,国立研究開発法人日本原子力研究開発機構施設整備費,,"3,088,883","1,636,160",0,"1,636,160","4,725,043"
,,,13,073,1,30,5,16,,国立研究開発法人日本原子力研究開発機構核融合研究開発施設整備費補助金,"2,337,597","1,636,160",0,"1,636,160","3,973,757"
,,,63,073,1,30,5,16,,国立研究開発法人日本原子力研究開発機構施設整備費補助金,"751,286",0,0,0,"751,286"
,,047,,,,,,,国立研究開発法人宇宙航空研究開発機構運営費,,"114,471,942","10,081,894",0,"10,081,894","124,553,836"
,,,13,073,2,30,5,16,,国立研究開発法人宇宙航空研究開発機構運営費交付金,"114,471,942","10,081,894",0,"10,081,894","124,553,836"
,,048,,,,,,,国立研究開発法人宇宙航空研究開発機構施設整備費,,"911,064","6,397,803",0,"6,397,803","7,308,867"
,,,13,073,1,30,5,16,,国立研究開発法人宇宙航空研究開発機構施設整備費補助金,"911,064","6,397,803",0,"6,397,803","7,308,867"
,,034,,,,,,,南極地域観測事業費,,"4,645,013","129,406",0,"129,406","4,774,419"
,,,13,073,2,12,4,15,,航空機購入費,"412,165","129,406",0,"129,406","541,571"
,,,13,073,2,12,9,06,,諸謝金外10目,"4,232,848",0,0,0,"4,232,848"
,,036,,,,,,,国立研究開発法人海洋研究開発機構運営費,,"32,604,686",0,0,0,"32,604,686"
,,038,,,,,,,国立研究開発法人海洋研究開発機構船舶建造費,,"301,000",0,0,0,"301,000"
,,049,,,,,,,国立研究開発法人理化学研究所運営費,,"51,481,219",0,0,0,"51,481,219"
,,050,,,,,,,国立研究開発法人理化学研究所施設整備費,,"104,000","25,000",0,"25,000","129,000"
,,,13,073,1,30,5,16,,国立研究開発法人理化学研究所施設整備費補助金,"104,000","25,000",0,"25,000","129,000"
,,051,,,,,,,国立研究開発法人防災科学技術研究所運営費,,"7,020,474",0,0,0,"7,020,474"
,,052,,,,,,,国立研究開発法人防災科学技術研究所施設整備費,,0,"1,992,851",0,"1,992,851","1,992,851"
,,,13,073,1,30,5,16,,国立研究開発法人防災科学技術研究所施設整備費補助金,0,"1,992,851",0,"1,992,851","1,992,851"
,,053,,,,,,,スポーツ振興費,,"9,519,276",0,"△ 64,495","△ 64,495","9,454,781"
,,,15,072,2,12,9,06,,諸謝金,"15,125",0,"△ 2,222","△ 2,222","12,903"
,,,15,072,2,12,2,08,,職員旅費,"24,537",0,△ 26,△ 26,"24,511"
,,,13,073,2,12,2,08,,スポーツ医・科学研究支援等業務旅費,809,0,△ 229,△ 229,580
,,,15,072,2,12,2,08,,委員等旅費,"8,678",0,"△ 2,244","△ 2,244","6,434"
,,,15,072,2,12,3,09,,庁費,"53,285",0,"△ 3,157","△ 3,157","50,128"
,,,15,072,2,12,5,14,,スポーツ振興事業委託費,"4,069,956",0,"△ 56,001","△ 56,001","4,013,955"
,,,13,073,2,12,5,14,,スポーツ医・科学研究支援等委託費,"3,199,191",0,△ 616,△ 616,"3,198,575"
,,,15,072,2,81,5,16,,地方スポーツ振興費補助金外3目,"2,147,695",0,0,0,"2,147,695"
,,061,,,,,,,スポーツ振興施設費,,"85,012",0,△ 51,△ 51,"84,961"
,,,13,073,1,20,2,08,,施設施工旅費,139,0,△ 51,△ 51,88
,,,13,073,1,20,3,09,,施設施工庁費,"84,873",0,0,0,"84,873"
,,054,,,,,,,公立文教施設整備費,,"64,838,550","40,673,797",0,"40,673,797","105,512,347"
,,,14,074,1,82,5,16,,公立諸学校建物其他災害復旧費補助金,"24,398","75,487",0,"75,487","99,885"
,,,14,074,1,82,5,16,,公立諸学校建物其他災害復旧費負担金,"322,152","1,798,310",0,"1,798,310","2,120,462"
,,,14,071,1,82,5,16,,学校施設環境改善交付金,"23,094,000","38,800,000",0,"38,800,000","61,894,000"
,,,14,074,1,82,5,16,,公立社会教育施設災害復旧費補助金外2目,"41,398,000",0,0,0,"41,398,000"
,,055,,,,,,,独立行政法人日本スポーツ振興センター運営費,,"13,003,076",0,0,0,"13,003,076"
,,056,,,,,,,独立行政法人日本スポーツ振興センター施設整備費,,"92,457",0,0,0,"92,457"
,,057,,,,,,,文化振興費,,"864,500",0,"△ 28,000","△ 28,000","836,500"
,,,26,072,2,71,9,21,,文化功労者年金,"864,500",0,"△ 28,000","△ 28,000","836,500"
,,058,,,,,,,国際交流・協力推進費,,"30,855,528",0,"△ 165,516","△ 165,516","30,690,012"
,,,95,016,2,11,1,05,,委員手当,"5,250",0,△ 121,△ 121,"5,129"
,,,50,016,2,71,9,06,,外国人留学生給与,"6,682,925",0,"△ 66,160","△ 66,160","6,616,765"
,,,50,016,2,71,9,06,,政府開発援助外国人留学生給与,"10,024,387",0,"△ 99,235","△ 99,235","9,925,152"
,,,95,016,2,12,9,06,,諸謝金外35目,"14,142,966",0,0,0,"14,142,966"
,,059,,,,,,,独立行政法人日本学生支援機構運営費,,"12,868,615",0,0,0,"12,868,615"
,文部科学本省所轄機関,,,,,,,,,,"4,837,148",0,"△ 21,093","△ 21,093","4,816,055"
,,071,,,,,,,国立教育政策研究所,,"3,433,260",0,△ 807,△ 807,"3,432,453"
,,,13,073,2,11,1,05,,委員手当,633,0,△ 7,△ 7,626
,,,13,089,2,11,1,05,,児童手当,"9,110",0,△ 800,△ 800,"8,310"
,,,13,073,2,12,9,06,,諸謝金外14目,"3,423,517",0,0,0,"3,423,517"
,,076,,,,,,,科学技術・学術政策研究所,,"796,023",0,"△ 4,146","△ 4,146","791,877"
,,,13,073,2,11,1,05,,短時間勤務職員給与,"3,841",0,"△ 3,841","△ 3,841",0
,,,13,089,2,11,1,05,,児童手当,"3,050",0,△ 305,△ 305,"2,745"
,,,13,073,2,12,9,06,,諸謝金外15目,"789,132",0,0,0,"789,132"
,,073,,,,,,,日本学士院,,"600,210",0,"△ 16,140","△ 16,140","584,070"
,,,95,072,2,71,1,05,,日本学士院会員年金,"375,700",0,"△ 14,998","△ 14,998","360,702"
,,,95,089,2,11,1,05,,児童手当,120,0,△ 110,△ 110,10
,,,95,072,2,91,3,09,,土地借料,"70,379",0,"△ 1,032","△ 1,032","69,347"
,,,95,072,2,12,9,06,,諸謝金外14目,"154,011",0,0,0,"154,011"
,,074,,,,,,,文部科学本省所轄研究所施設費,,"7,655",0,0,0,"7,655"
,スポーツ庁,,,,,,,,,,"601,357","64,385","△ 33,793","30,592","631,949"
,,101,,,,,,,スポーツ庁共通費,,"562,168",0,"△ 33,793","△ 33,793","528,375"
,,,95,016,2,11,1,02,,職員基本給,"325,868",0,"△ 33,648","△ 33,648","292,220"
,,,95,089,2,11,1,05,,児童手当,"2,720",0,△ 145,△ 145,"2,575"
,,,95,016,2,12,2,08,,職員旅費外5目,"233,580",0,0,0,"233,580"
,,102,,,,,,,初等中等教育等振興費,,"7,095",0,0,0,"7,095"
,,104,,,,,,,スポーツ振興費,,"32,094",0,0,0,"32,094"
,,108,,,,,,,独立行政法人日本スポーツ振興センター施設整備費,,0,"64,385",0,"64,385","64,385"
,,,13,073,1,92,5,16,,独立行政法人日本スポーツ振興センター研究施設整備費補助金,0,"64,385",0,"64,385","64,385"
,文化庁,,,,,,,,,,"103,792,915","495,878","△ 87,583","408,295","104,201,210"
,,081,,,,,,,文化庁共通費,,"2,643,820",0,0,0,"2,643,820"
,,094,,,,,,,文化庁施設費,,"140,000",0,0,0,"140,000"
,,082,,,,,,,文化振興費,,"18,781,124",0,"△ 42,396","△ 42,396","18,738,728"
,,,95,072,2,30,5,16,,文化芸術振興費補助金,"9,733,448",0,"△ 42,396","△ 42,396","9,691,052"
,,,95,072,2,12,9,06,,諸謝金外7目,"9,047,676",0,0,0,"9,047,676"
,,083,,,,,,,日本芸術院,,"506,982",0,"△ 39,065","△ 39,065","467,917"
,,,95,072,2,11,1,05,,日本芸術院会員手当,"303,000",0,"△ 23,125","△ 23,125","279,875"
,,,95,089,2,11,1,05,,児童手当,600,0,△ 180,△ 180,420
,,,95,072,2,95,9,06,,日本芸術院賞金,"15,000",0,"△ 7,000","△ 7,000","8,000"
,,,95,072,2,91,3,09,,土地借料,"84,061",0,"△ 8,760","△ 8,760","75,301"
,,,95,072,2,12,9,06,,諸謝金外8目,"104,321",0,0,0,"104,321"
,,095,,,,,,,日本芸術院施設費,,"132,364",0,0,0,"132,364"
,,084,,,,,,,独立行政法人国立美術館運営費,,"7,470,887",0,0,0,"7,470,887"
,,085,,,,,,,独立行政法人国立美術館施設整備費,,"3,504,687",0,0,0,"3,504,687"
,,086,,,,,,,独立行政法人日本芸術文化振興会運営費,,"9,781,212",0,0,0,"9,781,212"
,,087,,,,,,,独立行政法人日本芸術文化振興会施設整備費,,"776,301",0,0,0,"776,301"
,,088,,,,,,,文化財保存事業費,,"45,028,789","495,878","△ 6,122","489,756","45,518,545"
,,,95,072,2,11,1,05,,非常勤職員手当,"1,296",0,△ 122,△ 122,"1,174"
,,,95,072,2,71,5,16,,国宝重要文化財等保存整備費補助金,"25,524,359","495,878",0,"495,878","26,020,237"
,,,95,072,2,71,5,16,,重要無形文化財保存特別助成金,"232,000",0,"△ 6,000","△ 6,000","226,000"
,,,95,072,2,12,9,06,,諸謝金外17目,"19,271,134",0,0,0,"19,271,134"
,,089,,,,,,,文化財保存施設整備費,,"752,652",0,0,0,"752,652"
,,090,,,,,,,独立行政法人国立文化財機構運営費,,"8,440,731",0,0,0,"8,440,731"
,,091,,,,,,,独立行政法人国立文化財機構施設整備費,,"2,920,551",0,0,0,"2,920,551"
,,092,,,,,,,国際文化交流推進費,,"1,993,397",0,0,0,"1,993,397"
,,093,,,,,,,文化振興基盤整備費,,"919,418",0,0,0,"919,418"
厚生労働省,厚生労働本省,,,,,,,,,,"29,736,819,853","736,007,140","△ 48,098,986","687,908,154","30,424,728,007"
,,001,,,,,,,厚生労働本省共通費,,"95,803,088","1,570,951",0,"1,570,951","97,374,039"
,,,95,016,2,12,3,09,,情報処理業務庁費,"614,956","1,273,902",0,"1,273,902","1,888,858"
,,,95,016,2,95,9,18,,賠償償還及払戻金,"764,170","297,049",0,"297,049","1,061,219"
,,,95,016,2,12,9,06,,諸謝金外40目,"94,423,962",0,0,0,"94,423,962"
,,002,,,,,,,厚生労働本省施設費,,"310,539",0,0,0,"310,539"
,,003,,,,,,,医療提供体制確保対策費,,"4,018,470",0,0,0,"4,018,470"
,,004,,,,,,,医療従事者等確保対策費,,"1,023,159",0,△ 446,△ 446,"1,022,713"
,,,95,016,2,11,1,05,,委員手当,"72,709",0,△ 446,△ 446,"72,263"
,,,95,016,2,12,9,06,,諸謝金外7目,"950,450",0,0,0,"950,450"
,,005,,,,,,,医療従事者資質向上対策費,,"11,050,800",0,0,0,"11,050,800"
,,006,,,,,,,医療情報化等推進費,,"603,522",0,0,0,"603,522"
,,007,,,,,,,医療安全確保推進費,,"956,697",0,0,0,"956,697"
,,010,,,,,,,独立行政法人国立病院機構運営費,,"16,550,000",0,0,0,"16,550,000"
,,171,,,,,,,国立研究開発法人国立がん研究センター運営費,,"6,136,425",0,0,0,"6,136,425"
,,173,,,,,,,国立研究開発法人国立循環器病研究センター運営費,,"3,892,457",0,0,0,"3,892,457"
,,181,,,,,,,国立研究開発法人国立循環器病研究センター施設整備費,,"266,667",0,0,0,"266,667"
,,174,,,,,,,国立研究開発法人国立精神・神経医療研究センター運営費,,"3,873,635",0,0,0,"3,873,635"
,,176,,,,,,,国立研究開発法人国立国際医療研究センター運営費,,"5,732,421",0,0,0,"5,732,421"
,,177,,,,,,,国立研究開発法人国立国際医療研究センター施設整備費,,"71,633",0,0,0,"71,633"
,,178,,,,,,,国立研究開発法人国立成育医療研究センター運営費,,"3,250,882",0,0,0,"3,250,882"
,,179,,,,,,,国立研究開発法人国立長寿医療研究センター運営費,,"2,752,049",0,0,0,"2,752,049"
,,183,,,,,,,国立研究開発法人国立長寿医療研究センター施設整備費,,"662,200",0,0,0,"662,200"
,,012,,,,,,,感染症対策費,,"77,613,047","36,250,506",0,"36,250,506","113,863,553"
,,,05,086,2,12,3,09,,医薬品製剤化等業務庁費,"1,658","8,543",0,"8,543","10,201"
,,,05,086,2,12,3,09,,医薬品買上費,"48,359","3,109,817",0,"3,109,817","3,158,176"
,,,05,086,2,81,5,16,,疾病予防対策事業費等補助金,"11,365,848","3,601,500",0,"3,601,500","14,967,348"
,,,95,016,2,95,5,16,,特定Ｂ型肝炎ウイルス感染者給付金等支給業務費交付金,"57,200,000","29,530,646",0,"29,530,646","86,730,646"
,,,95,016,2,12,9,06,,諸謝金外20目,"8,997,182",0,0,0,"8,997,182"
,,013,,,,,,,特定疾患等対策費,,"117,118,172",0,0,0,"117,118,172"
,,014,,,,,,,移植医療推進費,,"2,694,236",0,0,0,"2,694,236"
,,015,,,,,,,原爆被爆者等援護対策費,,"139,982,728","26,240",0,"26,240","140,008,968"
,,,05,086,2,81,5,16,,原爆被爆者保健福祉施設運営費等補助金,"5,244,266","26,240",0,"26,240","5,270,506"
,,,95,016,2,12,9,06,,諸謝金外16目,"134,738,462",0,0,0,"134,738,462"
,,016,,,,,,,医薬品承認審査等推進費,,"1,618,260",0,0,0,"1,618,260"
,,017,,,,,,,医薬品安全対策等推進費,,"1,907,745",0,0,0,"1,907,745"
,,018,,,,,,,医薬品適正使用推進費,,"307,487",0,0,0,"307,487"
,,019,,,,,,,血液製剤対策費,,"622,163",0,0,0,"622,163"
,,021,,,,,,,医療技術実用化等推進費,,"692,463",0,0,0,"692,463"
,,022,,,,,,,医療提供体制基盤整備費,,"77,217,849","2,920,259",0,"2,920,259","80,138,108"
,,,05,086,2,81,5,16,,医療提供体制推進事業費補助金,"13,433,537","1,999,987",0,"1,999,987","15,433,524"
,,,05,086,2,82,5,16,,医療施設等設備整備費補助金,"645,893","108,000",0,"108,000","753,893"
,,,05,088,1,82,5,16,,医療施設等災害復旧費補助金,0,"812,272",0,"812,272","812,272"
,,,05,086,1,82,5,16,,医療施設等施設整備費補助金外2目,"63,138,419",0,0,0,"63,138,419"
,,023,,,,,,,独立行政法人医薬品医療機器総合機構運営費,,"1,268,297",0,0,0,"1,268,297"
,,024,,,,,,,医療保険給付諸費,,"9,654,332,161","5,739,683","△ 4,072,043","1,667,640","9,655,999,801"
,,,95,016,2,12,3,09,,医療給付適正化業務庁費,"1,618,162","643,220",0,"643,220","2,261,382"
,,,04,081,2,71,5,16,,高齢者医療運営円滑化等補助金,"31,483,636","167,731",0,"167,731","31,651,367"
,,,04,081,2,86,5,16,,高齢者医療制度円滑運営事業費補助金,"359,454","2,934,317",0,"2,934,317","3,293,771"
,,,02,081,2,81,5,16,,全国健康保険協会後期高齢者医療費支援金補助金,"174,625,114","54,907",0,"54,907","174,680,021"
,,,02,081,2,30,5,16,,国民健康保険組合後期高齢者医療費支援金補助金,"61,402,295",0,"△ 944,166","△ 944,166","60,458,129"
