所管,組織,,,,,,,,,                        項目,平成30年度要求額(千円),前年度予算額(千円),比較増△減額(千円)
,,,95,016,2,12,3,09,,庁費,"345,212","343,530","1,682"
,,,95,016,2,12,3,09,,情報処理業務庁費,"9,392","12,292","△ 2,900"
,,,95,016,2,12,3,09,,市町村合併円滑化業務庁費,"3,070","3,070",0
,,,95,016,2,12,5,14,,地方公務員給与実態調査委託費,"42,792",0,"42,792"
,,007,,,,,,,地域振興費,,"3,300,417","4,097,676","△ 797,259"
,,,95,016,2,12,9,06,,諸謝金,"10,917","10,784",133
,,,95,016,2,12,2,08,,職員旅費,"16,989","20,902","△ 3,913"
,,,95,016,2,12,2,08,,委員等旅費,"16,262","16,588",△ 326
,,,95,016,2,12,2,08,,外国人招へい旅費,433,461,△ 28
,,,95,016,2,12,3,09,,庁費,"132,218","110,317","21,901"
,,,95,016,2,12,3,09,,地方振興対策調査費,"916,313","1,313,901","△ 397,588"
,,,95,016,2,12,3,09,,土地建物借料,"65,858","65,858",0
,,,95,016,2,12,3,09,,招へい外国人滞在費,775,963,△ 188
,,,95,016,2,81,5,16,,地域経済循環創造事業交付金,"1,450,000","1,868,250","△ 418,250"
,,,95,016,2,81,5,16,,過疎地域等自立活性化推進交付金,"690,652","689,652","1,000"
,,008,,,,,,,地方財政制度整備費,,"49,260","50,770","△ 1,510"
,,,95,016,2,12,9,06,,諸謝金,"4,933","5,501",△ 568
,,,95,016,2,12,2,08,,職員旅費,"5,502","5,811",△ 309
,,,95,016,2,12,2,08,,委員等旅費,"7,150","7,297",△ 147
,,,95,016,2,12,3,09,,庁費,"31,675","32,161",△ 486
,,009,,,,,,,地方交付税交付金,,"15,360,581,100","15,434,303,800","△ 73,722,700"
,,,31,021,2,30,6,22,,交付税及び譲与税配付金特別会計へ繰入,"15,360,581,100","15,434,303,800","△ 73,722,700"
,,010,,,,,,,地方特例交付金,,"154,400,000","132,800,000","21,600,000"
,,,32,021,2,30,6,22,,交付税及び譲与税配付金特別会計へ繰入,"154,400,000","132,800,000","21,600,000"
,,011,,,,,,,地方税制度整備費,,"34,014","39,162","△ 5,148"
,,,95,016,2,12,9,06,,諸謝金,402,402,0
,,,95,016,2,95,9,07,,褒賞品費,758,758,0
,,,95,016,2,12,2,08,,職員旅費,"5,248","5,248",0
,,,95,016,2,12,2,08,,委員等旅費,503,503,0
,,,95,016,2,12,3,09,,庁費,"27,103","32,251","△ 5,148"
,,012,,,,,,,選挙制度等整備費,,"185,121","201,283","△ 16,162"
,,,95,013,2,11,1,05,,委員手当,135,135,0
,,,95,013,2,12,9,06,,諸謝金,"4,031","4,031",0
,,,95,013,2,12,2,08,,職員旅費,"4,451","4,451",0
,,,95,013,2,12,2,08,,委員等旅費,"6,637","6,637",0
,,,95,013,2,12,3,09,,庁費,"74,328","79,618","△ 5,290"
,,,95,013,2,12,3,09,,啓発広報費,"65,324","83,268","△ 17,944"
,,,95,013,2,12,5,14,,在外選挙人名簿登録事務委託費,"30,215","23,143","7,072"
,,013,,,,,,,電子政府・電子自治体推進費,,"55,661,659","46,549,846","9,111,813"
,,,95,016,2,12,9,06,,諸謝金,"8,003","8,003",0
,,,95,016,2,12,2,08,,職員旅費,"14,964","14,756",208
,,,95,016,2,12,2,08,,委員等旅費,"2,042","2,042",0
,,,95,016,2,12,3,09,,情報処理業務庁費,"34,994,490","31,786,941","3,207,549"
,,,95,016,2,12,3,09,,通信専用料,"336,266","220,624","115,642"
,,,95,016,2,12,3,09,,電子計算機等借料,"166,375","218,265","△ 51,890"
,,,95,016,2,12,5,14,,社会保障・税番号制度システム開発等委託費,"327,028",0,"327,028"
,,,95,016,2,86,5,16,,個人番号カード交付事業費補助金,"12,758,992","12,608,997","149,995"
,,,95,016,2,86,5,16,,個人番号カード交付事務費補助金,"7,053,499","1,666,458","5,387,041"
,,,95,016,2,82,5,16,,社会保障・税番号制度システム整備費補助金,0,"23,760","△ 23,760"
,,014,,,,,,,情報通信技術研究開発推進費,,"7,990,188","7,318,965","671,223"
,,,95,063,2,12,9,06,,諸謝金,"5,097","5,341",△ 244
,,,13,063,2,12,9,06,,情報通信技術研究開発推進謝金,"17,088","20,048","△ 2,960"
,,,95,063,2,12,2,08,,職員旅費,"3,586","4,497",△ 911
,,,13,063,2,12,2,08,,情報通信技術研究開発推進業務旅費,"13,781","13,687",94
,,,95,063,2,12,2,08,,委員等旅費,"2,562","2,650",△ 88
,,,13,063,2,12,2,08,,情報通信技術研究開発推進委員等旅費,"3,607","3,398",209
,,,13,063,2,12,3,09,,情報通信技術研究開発推進業務庁費,"710,725","495,535","215,190"
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"207,142","204,957","2,185"
,,,95,063,2,12,5,14,,情報通信技術研究開発委託費,"1,944,787","1,882,444","62,343"
,,,13,063,2,12,5,14,,情報通信技術研究開発推進委託費,"2,956,357","2,633,682","322,675"
,,,95,063,2,40,5,16,,先進的情報通信技術実用化支援事業費補助金,"219,900","255,333","△ 35,433"
,,,13,063,2,30,5,16,,医療研究開発推進事業費補助金,"400,000","300,058","99,942"
,,,13,063,2,30,5,16,,情報通信技術研究開発推進事業費補助金,"1,505,556","1,497,335","8,221"
,,015,,,,,,,国立研究開発法人情報通信研究機構運営費,,"28,027,197","27,301,501","725,696"
,,,13,063,2,30,5,16,,国立研究開発法人情報通信研究機構運営費交付金,"28,027,197","27,301,501","725,696"
,,016,,,,,,,国立研究開発法人情報通信研究機構施設整備費,,"108,000","43,000","65,000"
,,,13,063,1,30,5,16,,国立研究開発法人情報通信研究機構施設整備費補助金,"108,000","43,000","65,000"
,,017,,,,,,,情報通信技術高度利活用推進費,,"6,109,013","4,754,906","1,354,107"
,,,95,063,2,12,9,06,,諸謝金,"14,203","15,623","△ 1,420"
,,,95,063,2,12,2,08,,職員旅費,"22,160","25,906","△ 3,746"
,,,95,063,2,12,2,08,,委員等旅費,"11,924","11,224",700
,,,95,063,2,12,3,09,,情報処理業務庁費,"943,822","603,228","340,594"
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"2,710,135","2,075,053","635,082"
,,,95,063,2,12,3,09,,通信専用料,396,396,0
,,,95,063,2,12,3,09,,電子計算機等借料,"47,815","41,645","6,170"
,,,95,063,2,12,5,14,,情報通信技術研究開発委託費,"710,000","432,000","278,000"
,,,95,063,2,82,5,16,,情報通信技術利活用事業費補助金,"776,000","928,000","△ 152,000"
,,,95,063,2,30,5,16,,情報通信利用促進支援事業費補助金,"872,558","621,831","250,727"
,,020,,,,,,,情報通信技術利用環境整備費,,"5,262,979","5,905,742","△ 642,763"
,,,95,063,2,12,9,06,,諸謝金,"12,622","10,040","2,582"
,,,95,063,2,12,2,08,,職員旅費,696,696,0
,,,95,063,2,12,2,08,,委員等旅費,"3,573","3,446",127
,,,95,063,2,12,3,09,,庁費,"3,985","3,305",680
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"491,196","453,300","37,896"
,,,95,063,2,12,5,14,,電気通信利用環境整備推進委託費,"156,632","131,664","24,968"
,,,95,063,1,82,5,16,,放送ネットワーク整備支援事業費補助金,"328,784","1,009,034","△ 680,250"
,,,95,063,2,82,5,16,,情報通信基盤整備推進補助金,"669,500","670,267",△ 767
,,,95,063,2,40,5,16,,日本放送協会交付金,"3,543,998","3,543,993",5
,,,95,063,2,95,9,20,,無線設備損失補償金,"51,993","79,997","△ 28,004"
,,021,,,,,,,電波利用料財源電波監視等実施費,,"56,116,355","58,545,904","△ 2,429,549"
,,,95,063,2,11,1,02,,職員基本給,"156,057","158,438","△ 2,381"
,,,95,063,2,11,1,03,,職員諸手当,"85,932","83,837","2,095"
,,,95,063,2,11,1,04,,超過勤務手当,"31,991","31,883",108
,,,95,063,2,15,1,05,,公務災害補償費,319,417,△ 98
,,,95,063,2,11,1,05,,退職手当,"490,387","415,381","75,006"
,,,95,089,2,11,1,05,,児童手当,"2,430","2,490",△ 60
,,,95,063,2,12,9,06,,諸謝金,"34,434","34,561",△ 127
,,,95,063,2,12,2,08,,電波監視等業務旅費,"50,974","49,384","1,590"
,,,95,063,2,12,2,08,,赴任旅費,"5,750","4,681","1,069"
,,,95,063,2,12,2,08,,委員等旅費,"3,605","4,676","△ 1,071"
,,,95,063,2,20,2,08,,施設施工旅費,"3,611","5,338","△ 1,727"
,,,95,063,2,12,3,09,,庁費,238,233,5
,,,95,063,2,12,3,09,,電波監視等業務庁費,"17,960,257","19,559,942","△ 1,599,685"
,,,95,063,2,12,3,09,,通信専用料,"313,502","436,320","△ 122,818"
,,,95,063,2,12,3,09,,電子計算機等借料,"4,254,626","2,372,003","1,882,623"
,,,95,063,2,12,3,09,,土地建物借料,"198,691","233,401","△ 34,710"
,,,13,063,2,12,5,14,,電波利用技術研究開発等委託費,"12,194,255","12,222,977","△ 28,722"
,,,95,063,2,20,4,15,,施設整備費,"3,698,223","4,804,769","△ 1,106,546"
,,,95,063,2,92,5,16,,無線システム普及支援事業費等補助金,"15,501,042","16,994,569","△ 1,493,527"
,,,95,063,2,11,5,16,,国家公務員共済組合負担金,"490,827","501,952","△ 11,125"
,,,95,063,2,72,5,16,,政府開発援助国際電気通信連合等分担金,"17,962","17,641",321
,,,95,063,2,72,5,16,,国際電気通信連合分担金,"515,294","510,734","4,560"
,,,95,063,2,72,5,16,,政府開発援助アジア・太平洋電気通信共同体等拠出金,"36,960","31,900","5,060"
,,,95,063,2,72,5,16,,国際電気通信連合等拠出金,"68,988","68,377",611
,,022,,,,,,,情報通信国際戦略推進費,,"1,833,173","1,732,961","100,212"
,,,95,063,2,12,9,06,,諸謝金,"8,721","8,721",0
,,,95,063,2,12,2,08,,職員旅費,"65,972","47,279","18,693"
,,,95,063,2,12,2,08,,委員等旅費,49,49,0
,,,95,063,2,12,3,09,,情報通信国際戦略推進業務庁費,"232,857","186,246","46,611"
,,,95,063,2,12,3,09,,政府開発援助情報通信国際戦略推進業務庁費,"25,434","25,523",△ 89
,,,95,063,2,12,3,09,,情報通信技術研究開発調査費,"618,403","592,909","25,494"
,,,95,063,2,12,3,09,,政府開発援助情報通信技術研究開発調査費,"17,107","18,264","△ 1,157"
,,,95,063,2,72,5,16,,政府開発援助国際電気通信連合等分担金,"222,138","219,919","2,219"
,,,95,063,2,72,5,16,,国際電気通信連合分担金,"368,683","365,420","3,263"
,,,95,063,2,72,5,16,,政府開発援助アジア・太平洋電気通信共同体等拠出金,"133,842","131,452","2,390"
,,,95,063,2,72,5,16,,国際電気通信連合等拠出金,"69,836","67,719","2,117"
,,,95,063,2,72,5,16,,経済協力開発機構拠出金,"70,131","69,460",671
,,023,,,,,,,郵政行政推進費,,"453,200","428,926","24,274"
,,,95,016,2,12,9,06,,諸謝金,"2,026","2,444",△ 418
,,,95,016,2,12,2,08,,職員旅費,"40,286","34,603","5,683"
,,,95,016,2,12,2,08,,委員等旅費,459,459,0
,,,95,016,2,12,3,09,,庁費,"70,503","68,985","1,518"
,,,95,063,2,72,5,16,,政府開発援助万国郵便連合分担金,"41,245","40,846",399
,,,95,063,2,72,5,16,,万国郵便連合等分担金,"241,307","224,268","17,039"
,,,95,063,2,72,5,16,,万国郵便連合拠出金,"57,374","57,321",53
,,024,,,,,,,一般戦災死没者追悼等事業費,,"562,190","565,113","△ 2,923"
,,,95,016,2,12,9,06,,諸謝金,630,630,0
,,,95,016,2,12,2,08,,職員旅費,"1,611","1,611",0
,,,95,016,2,12,2,08,,委員等旅費,"5,943","5,943",0
,,,95,016,2,12,3,09,,庁費,"10,609","10,400",209
,,,95,016,2,12,5,14,,引揚者特別交付金支給事務地方公共団体委託費,"1,342","2,610","△ 1,268"
,,,95,016,2,12,5,14,,平和祈念事業委託費,"357,445","343,739","13,706"
,,,95,016,2,60,5,16,,旧日本赤十字社救護看護婦処遇費等補助金,"147,831","154,324","△ 6,493"
,,,95,199,2,81,5,16,,不発弾等処理交付金,"36,779","45,856","△ 9,077"
,,026,,,,,,,恩給費,,"238,157,435","280,399,634","△ 42,242,199"
,,,28,099,2,11,1,02,,職員基本給,"318,449","353,241","△ 34,792"
,,,28,099,2,11,1,03,,職員諸手当,"173,632","189,122","△ 15,490"
,,,28,099,2,11,1,04,,超過勤務手当,"17,142","19,655","△ 2,513"
,,,28,099,2,11,1,05,,委員手当,"1,697","1,697",0
,,,28,099,2,11,1,05,,非常勤職員手当,"8,408","8,529",△ 121
,,,28,099,2,11,1,05,,短時間勤務職員給与,"210,781","211,334",△ 553
,,,28,089,2,11,1,05,,児童手当,600,700,△ 100
,,,28,099,2,12,9,06,,諸謝金,"1,104","1,104",0
,,,28,099,2,12,2,08,,職員旅費,"1,555","1,721",△ 166
,,,28,099,2,12,2,08,,委員等旅費,47,47,0
,,,28,099,2,12,3,09,,庁費,"59,326","59,683",△ 357
,,,28,099,2,12,3,09,,恩給支給業務庁費,"303,617","285,733","17,884"
,,,28,199,2,13,3,09,,自動車重量税,0,80,△ 80
,,,28,099,2,95,9,18,,賠償償還及払戻金,280,280,0
,,,26,091,2,60,9,21,,国会議員互助年金,"2,086,972","2,124,362","△ 37,390"
,,,26,091,2,60,9,21,,文官等恩給費,"5,575,892","6,663,169","△ 1,087,277"
,,,27,092,2,60,9,21,,旧軍人遺族等恩給費,"229,397,933","270,479,177","△ 41,081,244"
,,027,,,,,,,統計調査費,,"28,097,750","22,073,265","6,024,485"
,,,95,016,2,12,9,06,,諸謝金,"16,628","14,315","2,313"
,,,95,199,2,12,9,06,,政府開発援助諸謝金,198,190,8
,,,95,016,2,12,2,08,,職員旅費,"40,329","31,412","8,917"
,,,95,199,2,12,2,08,,政府開発援助職員旅費,652,652,0
,,,95,016,2,12,2,08,,委員等旅費,"13,850","19,401","△ 5,551"
,,,95,199,2,12,2,08,,政府開発援助委員等旅費,9,11,△ 2
,,,95,199,2,12,3,09,,政府開発援助庁費,"34,032","32,288","1,744"
,,,95,016,2,12,3,09,,統計調査費,"7,156,894","5,495,304","1,661,590"
,,,95,199,2,12,3,09,,政府開発援助電子計算機等借料,"11,664","8,294","3,370"
,,,95,199,2,12,3,09,,政府開発援助建物借料,"69,344","69,344",0
,,,95,016,2,12,5,14,,統計調査地方公共団体委託費,"10,704,314","6,295,319","4,408,995"
,,,95,016,2,12,5,14,,統計調査業務地方公共団体委託費,"69,555","67,372","2,183"
,,,95,016,2,12,5,14,,統計調査事務地方公共団体委託費,"9,745,264","9,801,601","△ 56,337"
,,,95,199,2,12,5,14,,政府開発援助統計調査事務地方公共団体委託費,"1,200","1,200",0
,,,95,199,2,72,5,16,,政府開発援助国連アジア統計研修援助計画分担金,"201,757","197,274","4,483"
,,,95,199,2,72,5,16,,国際連合統計協力拠出金,"32,060","39,288","△ 7,228"
,,028,,,,,,,独立行政法人統計センター運営費,,"7,575,624","7,671,618","△ 95,994"
,,,95,191,2,30,5,16,,独立行政法人統計センター運営費交付金,"7,575,624","7,671,618","△ 95,994"
,,029,,,,,,,政党助成費,,"31,797,234","31,797,234",0
,,,95,199,2,12,5,14,,政党助成事務委託費,"23,547","23,547",0
,,,95,199,2,71,5,16,,政党交付金,"31,773,687","31,773,687",0
,,030,,,,,,,国有提供施設等所在市町村助成交付金,,"28,340,000","28,340,000",0
,,,95,030,2,13,5,16,,国有提供施設等所在市町村助成交付金,"28,340,000","28,340,000",0
,,031,,,,,,,施設等所在市町村調整交付金,,"7,200,000","7,200,000",0
,,,95,030,2,13,5,16,,施設等所在市町村調整交付金,"7,200,000","7,200,000",0
,管区行政評価局,,,,,,,,,,"7,522,943","7,602,091","△ 79,148"
,,041,,,,,,,管区行政評価局共通費,,"6,677,762","6,708,803","△ 31,041"
,,,95,016,2,11,1,02,,職員基本給,"3,364,741","3,415,111","△ 50,370"
,,,95,016,2,11,1,03,,職員諸手当,"1,818,331","1,811,110","7,221"
,,,95,016,2,11,1,04,,超過勤務手当,"96,139","95,138","1,001"
,,,95,016,2,11,1,05,,非常勤職員手当,"259,746","259,746",0
,,,95,016,2,11,1,05,,短時間勤務職員給与,"453,961","401,664","52,297"
,,,95,089,2,11,1,05,,児童手当,"34,680","35,475",△ 795
,,,95,016,2,12,9,06,,諸謝金,612,612,0
,,,95,016,2,12,2,08,,職員旅費,"13,597","13,314",283
,,,95,016,2,12,2,08,,委員等旅費,196,196,0
,,,95,016,2,12,3,09,,庁費,"568,556","581,256","△ 12,700"
,,,95,016,2,12,3,09,,情報処理業務庁費,"1,951","1,951",0
,,,95,016,2,12,3,09,,移転費,"10,496","56,729","△ 46,233"
,,,95,016,2,12,3,09,,各所修繕,"36,361","18,259","18,102"
,,,95,016,2,12,3,09,,公共施設等維持管理運営費,"17,595","17,442",153
,,,95,016,2,12,9,17,,交際費,800,800,0
,,042,,,,,,,行政評価等実施費,,"845,181","893,288","△ 48,107"
,,,95,016,2,12,9,06,,諸謝金,"36,683","32,728","3,955"
,,,95,016,2,12,2,08,,職員旅費,"103,287","108,283","△ 4,996"
,,,95,016,2,12,2,08,,委員等旅費,"4,975","4,682",293
,,,95,016,2,12,3,09,,庁費,"351,350","307,726","43,624"
,,,95,016,2,12,3,09,,情報処理業務庁費,"50,782","141,765","△ 90,983"
,,,95,016,2,12,3,09,,行政評価等地域計画調査費,"7,524","7,524",0
,,,95,016,2,12,9,18,,行政相談委員実費弁償金,"290,580","290,580",0
,総合通信局,,,,,,,,,,"12,054,601","11,959,737","94,864"
,,051,,,,,,,総合通信局共通費,,"8,502,184","8,437,572","64,612"
,,,95,063,2,11,1,02,,職員基本給,"4,598,853","4,701,116","△ 102,263"
,,,95,063,2,11,1,03,,職員諸手当,"2,279,113","2,280,010",△ 897
,,,95,063,2,11,1,04,,超過勤務手当,"276,116","276,492",△ 376
,,,95,063,2,11,1,05,,短時間勤務職員給与,"471,751","389,544","82,207"
,,,95,089,2,11,1,05,,児童手当,"38,010","40,890","△ 2,880"
,,,95,063,2,12,9,06,,諸謝金,993,993,0
,,,95,063,2,12,2,08,,職員旅費,"112,464","118,794","△ 6,330"
,,,95,063,2,12,2,08,,委員等旅費,316,316,0
,,,95,063,2,12,3,09,,庁費,"600,760","510,512","90,248"
,,,95,063,2,12,3,09,,土地建物借料,"30,419","30,419",0
,,,95,063,2,12,3,09,,各所修繕,"15,913","11,369","4,544"
,,,95,063,2,12,3,09,,公共施設等維持管理運営費,"76,324","75,998",326
,,,95,199,2,13,3,09,,自動車重量税,242,180,62
,,,95,029,2,13,5,16,,国有資産所在市町村交付金,514,543,△ 29
,,,95,063,2,12,9,17,,交際費,396,396,0
,,052,,,,,,,情報通信技術高度利活用等推進費,,"51,578","62,180","△ 10,602"
,,,95,063,2,12,9,06,,諸謝金,"2,321","2,710",△ 389
,,,95,063,2,12,2,08,,職員旅費,"33,011","36,258","△ 3,247"
,,,95,063,2,12,2,08,,委員等旅費,"1,763","1,976",△ 213
,,,95,063,2,12,3,09,,庁費,"14,483","21,236","△ 6,753"
,,053,,,,,,,電波利用料財源電波監視等実施費,,"3,500,839","3,459,985","40,854"
,,,95,063,2,11,1,02,,職員基本給,"1,313,002","1,369,396","△ 56,394"
,,,95,063,2,11,1,03,,職員諸手当,"634,271","643,830","△ 9,559"
,,,95,063,2,11,1,04,,超過勤務手当,"85,160","87,360","△ 2,200"
,,,95,063,2,11,1,05,,短時間勤務職員給与,"55,919","37,657","18,262"
,,,95,089,2,11,1,05,,児童手当,"14,160","14,550",△ 390
,,,95,063,2,12,9,06,,諸謝金,"3,478","3,478",0
,,,95,063,2,12,2,08,,電波監視等業務旅費,"101,300","101,386",△ 86
,,,95,063,2,12,2,08,,委員等旅費,22,22,0
,,,95,063,2,12,3,09,,庁費,"12,065","9,026","3,039"
,,,95,063,2,12,3,09,,電波監視等業務庁費,"1,008,045","915,571","92,474"
,,,95,063,2,12,3,09,,通信専用料,"48,801","61,391","△ 12,590"
,,,95,063,2,12,3,09,,土地建物借料,"188,572","187,587",985
,,,95,063,2,12,3,09,,各所修繕,"15,771","8,568","7,203"
,,,95,199,2,13,3,09,,自動車重量税,673,563,110
,,,95,063,2,95,9,18,,賠償償還及払戻金,"19,600","19,600",0
,公害等調整委員会,,,,,,,,,,"554,671","557,634","△ 2,963"
,,061,,,,,,,公害等調整委員会,,"554,671","557,634","△ 2,963"
,,,95,016,2,11,1,02,,職員基本給,"273,202","275,928","△ 2,726"
,,,95,016,2,11,1,03,,職員諸手当,"141,664","141,702",△ 38
,,,95,016,2,11,1,04,,超過勤務手当,"19,215","19,451",△ 236
,,,95,016,2,11,1,05,,委員手当,"5,859","6,375",△ 516
,,,95,016,2,11,1,05,,短時間勤務職員給与,"4,071","4,040",31
,,,95,089,2,11,1,05,,児童手当,"1,860","2,210",△ 350
,,,95,016,2,12,9,06,,諸謝金,"34,622","34,622",0
,,,95,016,2,12,2,08,,職員旅費,"9,472","9,472",0
,,,95,016,2,12,2,08,,委員等旅費,"5,756","5,756",0
,,,95,016,2,12,2,08,,参考人等旅費,150,150,0
,,,95,016,2,12,3,09,,庁費,"57,731","56,752",979
,,,95,016,2,12,3,09,,情報処理業務庁費,103,103,0
,,,95,016,2,12,3,09,,各所修繕,873,860,13
,,,95,199,2,13,3,09,,自動車重量税,0,120,△ 120
,,,95,016,2,12,9,17,,交際費,93,93,0
,消防庁,,,,,,,,,,"12,557,972","12,579,822","△ 21,850"
,,071,,,,,,,消防庁共通費,,"2,251,958","2,257,364","△ 5,406"
,,,95,014,2,11,1,02,,職員基本給,"919,758","905,067","14,691"
,,,95,014,2,11,1,03,,職員諸手当,"495,163","481,678","13,485"
